Filename,MFS 0,MFS 1,MFS 2,MFS 3,MFS 4,MFS 5,MFS 6,MFS 7,MFS 8,MFS 9,MFS 10,MFS 11,MFS 12,MFS 13,MFS 14,MFS 15,MFS 16,MFS 17,MFS 18,MFS 19,MFS 20
BA18_120_1Slices,3.0287156307897796,3.0225695740990348,3.0133875660457461,2.9996399269184226,2.978853644968912,2.946962906121386,2.8973435686938305,2.8197430817563913,2.7005646531275316,2.534604159422011,2.3693054323392277,2.2854975286073715,2.2016896248755158,2.1648657383995706,2.14127948462616,2.1254413939668639,2.1143940802909191,2.1063873179463162,2.1003232949868029,2.0955066747186359,2.091505888914543
BA18_120_2Slices,3.0814726084643702,3.07621452431344,3.0689321844153068,3.0584619633597625,3.0426333997912223,3.0171591944445604,2.973459229673538,2.8957955103233339,2.7634123698035116,2.5842862288119921,2.4491646614328269,2.3924552828786432,2.3357459043244595,2.3085037137004552,2.2893711018375984,2.2750411528106085,2.2637744249182954,2.2546021559292666,2.2469538563379787,2.2404720016792119,2.2349163842120601
BA18_120_3Slices,3.4849698875185102,3.4682534181617828,3.4464981913617794,3.4174778793432168,3.3776911408884995,3.3214776089780194,3.2393290616439381,3.1146611770413726,2.9197228221957352,2.6441379148618465,2.4570714398499014,2.4069088016086555,2.3567461633674101,2.3349413269303803,2.3194679000500988,2.3076921877683696,2.2982727756789099,2.2904603320923331,2.2838078440640057,2.2780343227561812,2.2729545285250219
BA19_120_1Slices,3.3125455842536802,3.298246487548826,3.2787309060996765,3.2516310776279762,3.2133629722162551,3.1584902151278955,3.0786521781982117,2.9605669999704536,2.7856982289385179,2.558567675900592,2.4056926798092055,2.3522763652638217,2.2988600507184382,2.2729518279079031,2.2548311684888382,2.2415387154912811,2.2314011257221238,2.2234157013995852,2.2169534722957578,2.2116048441701741,2.2070943561494065
BA19_120_2Slices,3.1007032549575184,3.0975899329809584,3.0922604858627309,3.0830886185673956,3.0671257686524704,3.0392125729280339,2.9909688386549922,2.9103976371651274,2.7852483483466433,2.6253537415731198,2.4905379210245764,2.4137986590338381,2.3370593970430997,2.2891156196269367,2.2513237172082539,2.2209736025216453,2.1965114483917803,2.1767817465537016,2.160820333645971,2.147829711220743,2.1371720960966889
BA19_120_3Slices,3.1547887163604433,3.1526305022828316,3.1478000852567396,3.1384132443630133,3.1211778688278984,3.0904738170293533,3.0372392374074426,2.9485999566619414,2.8131976998276129,2.6433147870555174,2.4944645454587526,2.4139520428631926,2.3334395402676327,2.2901795677382424,2.2593149660964023,2.2365232640609425,2.219261940326779,2.2059296306193414,2.1954607781958009,2.1871195978713138,2.1803849757245137
BA20_120_1Slices,3.1172279945956185,3.1135575739866295,3.1066626355585205,3.0945904755773275,3.0742183109934351,3.0405800425627514,2.9860116765020583,2.89965242590594,2.7698212509773019,2.602581621490216,2.45650093956101,2.38208391465098,2.30766688974095,2.2697468262937495,2.243133074634867,2.2235981306589543,2.2087759170368759,2.1972547319451126,2.1881323033450153,2.1807968815746777,2.174815806486194
BA20_120_2Slices,2.5842110427195171,2.5924257003785374,2.6019904798510449,2.6131426884361351,2.6259618300046839,2.639806725826622,2.6514878670641968,2.6503477747086741,2.6106872626197419,2.4992090226581305,2.337866222966424,2.2416486965125966,2.1454311700587696,2.1048490729788125,2.0787507982658799,2.0604883479637524,2.0468820890244097,2.0362612272688794,2.0276693262954129,2.0205216537771564,2.0144432905983023
BA21_120_1Slices,3.1219966916681527,3.1197866662948091,3.1157367056524357,3.1086822288923375,3.0965225742695575,3.075269137349784,3.0369424766187634,2.9649587806181801,2.8268381342042814,2.5898706799832327,2.3597496532269711,2.2805753188136935,2.2014009844004154,2.1805621321172866,2.1709475997537018,2.1663527954922062,2.1640847502809373,2.1629209592914185,2.1622871414023828,2.1619070438217585,2.1616459589085495
BA21_120_2Slices,3.1234184885153811,3.1172627243449313,3.1083933251363605,3.0954362219483249,3.0760649161185216,3.0461208996765992,2.9977760282701085,2.915770578941868,2.771189656360959,2.5357360850899289,2.3210712464983771,2.2405550376865948,2.1600388288748129,2.1236773966377256,2.0981696151330325,2.0791666535493496,2.0644431103886087,2.0527380697998088,2.0432692692430838,2.0355138590762483,2.0291017425604565
BA22_120_1Slices,3.027575558772893,3.0285978249979046,3.0281316993991387,3.0250980582074831,3.0175531540540139,3.001783092741785,2.9703207514848913,2.9081271533802995,2.7899446414307376,2.6122040376648923,2.4691316144353048,2.3957357083988997,2.3223398023624946,2.2807188939502185,2.2504420492390786,2.2274764614836506,2.2093916799436175,2.1947215163959992,2.1825605111143322,2.1723264791177028,2.1636229723501104
BA22_120_2Slices,2.6792907914719573,2.6824859526917155,2.6859206685849601,2.6892412280617619,2.6914451408088467,2.6899930344906662,2.6788234294462381,2.6440243969774397,2.5598103714963822,2.414893823256949,2.2668979067327797,2.18182570662416,2.0967535065155407,2.0564791401776654,2.0321591983380856,2.01767835163401,2.0089809916790751,2.0035220790609474,1.9998462529662864,1.997172235672547,1.9950887811746569
BA22_120_3Slices,2.7829586645819311,2.7860256983516489,2.7882563710263537,2.7885402241006783,2.7847260251292214,2.7728601266333208,2.7463478550625635,2.6956288451963148,2.6091434361311698,2.4815789528356769,2.3442659885457751,2.2809048550357129,2.2175437215256504,2.2029258372301816,2.1940601176015506,2.1864444851799272,2.1794377109750989,2.1730817781902569,2.1674204775491188,2.1624281789215485,2.1580382270173559
BA22_120_4Slices,3.1387472761371944,3.1349158528394305,3.1287735636428451,3.1190281202872625,3.1033661404301549,3.0774450446035093,3.033117972757712,2.956432281735804,2.8297569217775944,2.654125391459655,2.5028752148315161,2.4339433844903917,2.3650115541492673,2.3289719745920872,2.3027679148179181,2.2829512876113962,2.2675746472741207,2.2554275278188962,2.2456955809190711,2.2378023294947935,2.2313273092896511
BA23_120_1Slices,2.8319064309587358,2.8363676525773269,2.8400132114219212,2.841769923073389,2.8396288364857347,2.8298059878809583,2.8051338106360109,2.7528526790580199,2.657329784720984,2.5272811903101879,2.4149324347674992,2.3533067410077226,2.2916810472479465,2.2578787750152358,2.2334326506502911,2.2148162624582404,2.2000110317963824,2.1878425355295223,2.1775937667721221,2.1688036389324514,2.1611615323250581
BA23_120_2Slices,2.9422646860304784,2.9390372902123758,2.9340452688170555,2.9260047471802881,2.9123998046626212,2.8883550832968266,2.8450572385573811,2.7686738454686046,2.6432000805799833,2.47762108085651,2.3418534630137087,2.2616015021819669,2.1813495413502246,2.1324332120330673,2.095704174632409,2.0671955546538197,2.0444166818378839,2.025782435346088,2.0102538363770472,1.9971287317573951,1.9859158622532076
BA23_120_3Slices,3.0940071720931654,3.0848847337590786,3.0719582624726121,3.0533695652445747,3.0262194084738003,2.9860088085812126,2.9259480223716494,2.8367196074523413,2.7104470172659094,2.5615021841353474,2.4358892858813133,2.3586509926183465,2.2814126993553798,2.2335970378365149,2.1995651847873878,2.1757262820367669,2.1586662588490801,2.1459351376030207,2.1360040747777997,2.1279548033667548,2.1212301464900243
BA23_120_4Slices,3.1311463235831827,3.1278639156205079,3.121513876912454,3.1100958831337886,3.0902906245123196,3.0567677527638848,3.0016351364320637,2.9148432833034454,2.7880863506540381,2.6369376568303329,2.5152928600739139,2.4430891060125983,2.3708853519512822,2.3261778052373563,2.2921292145133667,2.2654598098442857,2.2440833893455743,2.2266321288219117,2.2121681409653569,2.2000230855408307,2.1897068521715823
BA24_120_2Slices,3.0045602390303308,2.9997532172239656,2.9925182176616008,2.9812536521426733,2.963073661446018,2.9327950117587469,2.8814986856186509,2.795486005608899,2.6609800363557277,2.4992548042597087,2.3825900612366886,2.3278150455416049,2.2730400298465212,2.2456574989305267,2.2263412177266537,2.2119218008992356,2.2007221159196049,2.1917782947906415,2.1844872972687126,2.1784448159695979,2.1733658444221193
BA24_120_3Slices,3.0903065008089965,3.0882467533748721,3.0837625264439041,3.0749665472315231,3.0585090957443137,3.0287347176549004,2.976956687541632,2.8914311330755265,2.7600162157854919,2.5986004469645891,2.4846108979865069,2.4334821117385221,2.3823533254905374,2.3560779516934396,2.3367763429603823,2.3216290668143968,2.3091798851889429,2.2986164124132702,2.2894482563317258,2.2813590718246974,2.2741346031694087
BA24_120_4Slices,3.1315711513008897,3.1242350459127417,3.1134278869407415,3.0970702002127624,3.0716841761503475,3.0315847221403254,2.9680389030474217,2.8695528252437446,2.7297215344430104,2.5844339594725785,2.4901586407615621,2.4444552745111934,2.3987519082608246,2.3746628398543876,2.3571795182496924,2.3437542811735277,2.3329470105848942,2.3238916771978722,2.3160545943727482,2.3091094741684284,2.3028614012335624
BA25_120_1Slices,3.1927959834495483,3.1849082036508958,3.1731582476218567,3.1555730546142042,3.1290287141555813,3.0886778116231306,3.027306986365963,2.9350911935945567,2.8029657886552681,2.6459626391994973,2.521182247657094,2.4547945093095382,2.3884067709619821,2.3502017615279818,2.3208791591117328,2.2975600344294436,2.2787022918394939,2.2633207861223554,2.2506921069492987,2.2402522328534515,2.2315562208772182
BA25_120_2Slices,3.2645118107819089,3.2569581461739641,3.2455846196499145,3.2283423055228817,3.2019231929153209,3.1609185432647187,3.0966879201425392,2.996761682424621,2.8488931320846644,2.6670884687930267,2.51797499878441,2.439965305364058,2.361955611943706,2.3208728573107882,2.2919174330310352,2.2705824257227869,2.2542424223238124,2.2413140599355783,2.2308069664335943,2.2220797162342114,2.2147029119620667
BA25_120_3Slices,3.0976507484692011,3.0865445947327479,3.0717172123574974,3.0514266996648063,3.0228676426164416,2.9814944652783737,2.9201374734945618,2.8288160522512427,2.7006487659075757,2.5565309793872042,2.4440969478692312,2.3865812736078782,2.3290655993465252,2.3001265727415068,2.2799760708602985,2.2652799941588353,2.2541691691433718,2.2455221658951339,2.2386301595120086,2.2330264755868878,2.228393258743067
BA26_120_3Slices,3.3453605213976951,3.3366691478608916,3.3241585007968086,3.30566224324861,3.2775717818751477,3.2339382985187259,3.1651724902835867,3.0560582709369997,2.8829314186283406,2.6287338597842282,2.433469635539562,2.3709561072171401,2.3084425788947183,2.2789074575689634,2.2574789552388594,2.2409859503195011,2.227788621301217,2.2169297908938983,2.2078010871850906,2.1999938122978757,2.1932232652158024
BA27_120_1Slices,3.3608804835272923,3.3470236969825473,3.3283884261125016,3.3028760399654606,3.2672254787935624,3.2162676769986711,3.1417053584150967,3.0308987199720283,2.8741217234280469,2.7112173022125305,2.608162849928878,2.5630038117882901,2.5178447736477017,2.4965262262897308,2.4816631628482031,2.4705590564184536,2.4618209958549335,2.4546709022693931,2.4486450271814615,2.4434522334242703,2.438901527724961
BA27_120_2Slices,3.5166740088746966,3.5027501430995058,3.4834653118908654,3.4563153162277094,3.4173656202902287,3.3603074934321677,3.2748348677918622,3.1441334827487046,2.946271264757867,2.712231042058912,2.5883083423415987,2.5448773375211822,2.5014463327007657,2.4795059004483324,2.463210297743367,2.4502070320131164,2.4392469068158413,2.4296214321476848,2.4209179931856335,2.412902541221448,2.4054540047560469
BA27_120_3Slices,3.347949384465664,3.3306875620723622,3.3084904553770618,3.2792974868221791,3.239924886337155,3.185371457499838,3.1077694936171025,2.9955405678694706,2.8395643822698373,2.6728854524511214,2.5678927334037649,2.5253443312383288,2.4827959290728931,2.4620110152134176,2.4465698360484827,2.4341416028623719,2.4235853293005465,2.4143171763629327,2.4060348270268759,2.3985792971203646,2.3918592442592619
BA28_120_1Slices,3.1426133021653335,3.1351499315084972,3.1247391410391638,3.1098973295094079,3.088215379831194,3.0557074748804829,3.0057475198714041,2.9275898499869006,2.8059450946451929,2.6349696603480042,2.4764233679372425,2.4041944642961015,2.3319655606549605,2.2987042290754776,2.2754160788162392,2.2578229353340604,2.243777037633059,2.2321188361580759,2.222181946400819,2.2135605398135847,2.2059920912644224
BA28_120_2Slices,2.9407149938362398,2.9361398107287067,2.9296612970064522,2.9203028293926221,2.9063667705131273,2.884741778345111,2.8495447392797471,2.7899456884266076,2.6892726286246522,2.5391441324652653,2.3867979902603453,2.3120302023824055,2.2372624145044657,2.2099492240807641,2.1962189626906055,2.1895586218777212,2.1863623201838571,2.1847573565500626,2.1838377028295515,2.1831904397024036,2.1826377874145417
BA28_120_3Slices,3.018611771515733,3.0138146211571382,3.0057859160909572,2.9927971519606795,2.9720740759947875,2.9390738885114103,2.8864234716620083,2.8032327624976561,2.6778172614158118,2.5127487075439916,2.3464133775035609,2.2406206961083974,2.1348280147132335,2.0804052721816442,2.0448766751415226,2.0207792072779465,2.0036975318539532,1.9910544950474847,1.9813171690614333,1.9735490082614158,1.967162086076607
BA30_120_3Slices,2.6710880921476461,2.6718792690465194,2.6720776564622386,2.6711949314375261,2.6682457134603723,2.6610045307459638,2.6439784193974845,2.6039381429778858,2.5165417995966979,2.3651010626403388,2.1988474422232192,2.1070274721253077,2.0152075020273963,1.970338529425286,1.9398331416882577,1.9178575033263636,1.9012012066421449,1.8880325273176519,1.8772641134757111,1.8682277434616879,1.8604994650838542
BA31_120_2Slices,3.416305864562263,3.4003035014556193,3.3793511496244064,3.351360510871237,3.313108540904091,3.2595682886851893,3.1828676008522954,3.071618652518858,2.9145128588995073,2.7270209787862854,2.5958254679389028,2.5401549085524011,2.4844843491658994,2.456720607321599,2.4365424429575482,2.4209515415579692,2.4083897550384661,2.3979660130672937,2.3891285510490716,2.3815137226104786,2.3748696195320314
BA32_120_1Slices,3.2537070932559131,3.2457363998937003,3.2344256880849325,3.2177670210853822,3.1923395013815226,3.152438062235885,3.0891176358031749,2.990415297192019,2.8467121498263506,2.6757679206565435,2.5542247855832225,2.5027402697252858,2.4512557538673496,2.4250358910795375,2.4055278363825878,2.3901875709138629,2.3777195128217943,2.3673729794265919,2.3586618139354116,2.3512449838753953,2.3448709170292994
BA32_120_2Slices,3.3196311373431815,3.3120230413565297,3.3007507175321145,3.2837769719439658,3.2577583301362649,3.2172244844162168,3.1534139374505195,3.0529434291296997,2.8990345893951153,2.7023439253096706,2.5561795595357912,2.4982556830021352,2.4403318064684787,2.414386258576021,2.3964274909213414,2.3831198732254788,2.3727906635235625,2.3645143999223159,2.3577337150170252,2.3520882986376463,2.3473312157888011
BA32_120_3Slices,3.4320321690604434,3.4190161727186794,3.4021446319647781,3.3797195448779074,3.3490406632243874,3.3056602101496635,3.2419423953265936,3.1440963316261787,2.9858771372445392,2.7223206026552198,2.4140585513603039,2.3429357387303362,2.2718129261003686,2.2524188631353295,2.2398004572257917,2.2306889005449348,2.2236325323310591,2.2179072908613531,2.2131226873807033,2.2090537234791481,2.2055614706621895
BA33_120_1Slices,2.8511478856751928,2.8484544721899256,2.8439072342286047,2.8362559562967973,2.8231870773001471,2.800313556852807,2.7593482718501017,2.6851493003159179,2.552314635503159,2.3369462349348917,2.1032045287776517,2.0069651192375408,1.9107257096974297,1.8868622123356307,1.8761437812014607,1.8705870348259135,1.8671944448157229,1.8648362912482752,1.8630609523228412,1.8616658934394787,1.8605452709208059
BA33_120_2Slices,3.0445299002109398,3.035276015156549,3.0224388305422814,3.004082634679869,2.9770497371356552,2.936234509217889,2.8736117870868787,2.777486836259389,2.6356521275965576,2.4600978863752587,2.3181768944709509,2.2514092772063847,2.184641659941819,2.156984152296737,2.1416761253707213,2.1330026112092657,2.1276108637266109,2.1237743988319244,2.120691435764003,2.1180121903884812,2.1155879579915835
BA33_120_3Slices,3.0375314906412276,3.0248706096150073,3.0076983360292293,2.9840898256604573,2.9510525734391666,2.9038586809560401,2.8350057538138715,2.7329353318533189,2.5845001577681428,2.4084708737658831,2.2806044443040685,2.2288515365002892,2.1770986286965099,2.1575145324038556,2.1455728431761831,2.1376334927257465,2.1319667109535381,2.1276915924858364,2.1243294096740502,2.1216037542517636,2.119345418782447
